id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back
1679084260,18629,Base Repair,,Completed,BARRY ST,2014,2014-09-20,HOLT ST,MISSION ST
1949805977,1433,Base Repair,,Completed,PAULSON AVE,2009,2009-08-14,REIMER WAY,FRANKSTOWN AVE
551391861,9445,Base Repair,,Completed,PAULSON AVE,2009,2009-08-14,AUBURN ST,DIX WAY
1968109377,10365,Base Repair,,Completed,UPTEGRAF ST,2013,2013-07-18,PHILANDER ST,OBER ST
1814215391,10223,Base Repair,,Completed,FORBES AVE,2009,2009-07-01,FORBES TER,WIGHTMAN ST
2099776336,1343,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,TIOGA ST,CASSINA WAY
270237030,1095,Base Repair,,Completed,CREEDMOOR AVE,2010,2010-06-08,HOBSON ST,FREEDOM AVE
909552602,14135,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,N NEGLEY AVE,SAMANTHA WAY
686589268,3466,Base Repair,,Completed,GLENBURY ST,2010,2010-07-02,TRANSPORT ST,SAW MILL RUN BLVD
1105212857,1396,Base Repair,,Completed,SPECK ST,2010,2010-05-06,LAPISH RD,HALLER ST
2083112672,6593,Base Repair,,Completed,WESTMONT AVE,2009,2009-07-20,NEWETT ST,W CHERRYHILL ST
1453349130,6160,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,PRYOR WAY,ARCH ST
104155180,8401,Base Repair,,Completed,CATO ST,2010,2010-08-10,WARD ST,HARDIE WAY
444910131,9881,Base Repair,,Completed,GLENBURY ST,2010,2010-07-02,KOHEN ST,SELDON ST
1705980188,19059,Base Repair,,Completed,FIFTH AVE,2010,2010-07-31,MAGEE ST,WASHINGTON PL
2090526093,11976,Base Repair,,Completed,N EUCLID AVE,2015,2015-04-29,BUNKERHILL ST,BOWDEN ST
1318058625,16711,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,SNOW WAY,MORNINGSIDE AVE
1162935842,2419,Base Repair,,Completed,COLTART AVE,2010,2010-08-20,IROQUOIS WAY,FORBES AVE
1877225107,15010,Base Repair,,Completed,BILLIARD WAY,2011,2011-08-30,HUTCHINSON ST,OVERTON ST
1701408681,8171,Base Repair,,Completed,ADELAIDE ST,2009,2009-05-05,CAMP ST,WICHITA WAY
661826974,17100,Base Repair,,Completed,MELVIN ST,2013,2013-06-25,PHILLIPS AVE,WIGHTMAN ST
946445193,18612,Base Repair,,Completed,LINDBERG AVE,2010,2010-05-27,KINLEY WAY,LITTLE ST
1160740215,17023,Base Repair,,Completed,BRIGHTON RD,2012,2012-05-21,SAMPSONIA ST,PENNSYLVANIA AVE
1719879696,4622,Base Repair,,Completed,GORMAN WAY,2010,2010-08-10,CATO ST,DEAD END
1902405594,12757,Base Repair,,Completed,CENTRE AVE,2010,2010-09-23,S NEGLEY AVE,S GRAHAM ST
814683888,18661,Base Repair,,Completed,BONAVENTURE WAY,2010,2010-05-06,PERROTT ST,CALIFORNIA AVE
1307661156,13893,Base Repair,,Completed,UPTEGRAF ST,2013,2013-07-18,ONONDAGO ST,PHILANDER ST
796628688,15980,Base Repair,,Completed,ORMSBY ST,2009,2009-10-08,BURR ST,COMO ST
1476916787,4700,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,ETUDE WAY,SHERIDAN AVE
1021021382,3491,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,HAMILTON AVE,MULFORD ST
225739285,18083,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,FIREMAN WAY,CHARLICK WAY
2056005194,6251,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,SATURN WAY,PRYOR WAY
2034631651,5041,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,W SYCAMORE ST,PIERMONT ST
1064707059,9873,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,AMPERE ST,ORINOCO ST
740556568,16466,Base Repair,,Completed,FINANCE ST,2009,2009-05-29,N BRADDOCK AVE,N RICHLAND ST
124910942,6816,Base Repair,,Completed,WATSON ST,2012,2012-06-09,CHATHAM SQ,BOYD ST
1290055035,18434,Base Repair,,Completed,CLAIRTONIC ST,2013,2013-05-31,ELRAMA WAY,OAKMONT ST
1059668449,8255,Base Repair,,Completed,AURELIA ST,2014,2014-08-04,DENNISTON PL,MELMORE WAY
2040683767,18836,Base Repair,,Completed,BRIGHTON RD,2012,2012-05-21,OFFLEY WAY,RIVERSEA RD
682204160,8125,Base Repair,,Completed,FORBES AVE,2009,2009-07-01,WIGHTMAN ST,MURDOCH RD
858512086,10269,Base Repair,,Completed,AUBURN ST,2009,2009-08-14,ASHLEY ST,LARIMER AVE
956914438,1843,Base Repair,,Completed,ONONDAGO ST,2013,2013-07-18,NIGHTINGALE WAY,UPTEGRAF ST
348133482,11086,Base Repair,,Completed,SANTRON AVE,2012,2012-07-25,ALMONT ST,VALERA ST
1213371689,13869,Base Repair,,Completed,WILTSIE ST,2010,2010-08-25,WARDSONS ST,HIGHLAND DR
1037326118,11558,Base Repair,,Completed,MIDDLETOWN RD,2009,2009-05-19,OAKGLEN ST,STRAKA ST
545732324,11191,Base Repair,,Completed,SACRAMENTO AVE,2012,2012-08-29,DAYKIN ST,MINTON ST
1613734063,6103,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-06-22,ST JAMES ST,ST JAMES PL
406174985,12221,Base Repair,,Completed,WILTON WAY,2012,2012-08-17,DEAD END,CRUCIBLE ST
959403296,14776,Base Repair,,Completed,KELLY ST,2012,2012-05-04,N BRADDOCK AVE,COLLIER ST
1994063077,2949,Base Repair,,Completed,FINANCE ST,2009,2009-05-29,N RICHLAND ST,N DUNFERMLINE ST
2018381216,9827,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-08-07,DEVONSHIRE ST,ELLSWORTH TER
935244375,11930,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,BENNETT ST,FLEURY WAY
818847312,15882,Base Repair,,Completed,BROAD ST,2011,2011-10-25,N AIKEN AVE,N ATLANTIC AVE
1864100346,6818,Base Repair,,Completed,CENTRE AVE,2013,2013-07-16,N CRAIG ST,CHESNEY WAY
2120774686,1533,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,ROXANNA WAY,PORTLAND ST
1031173026,12857,Base Repair,,Completed,SUNCREST ST,2010,2010-09-08,GRIMES AVE,ROLL WAY
1267487127,11029,Base Repair,,Completed,PARQUET ST,2013,2013-10-02,JILLSON AVE,BODKIN ST
1962695174,4968,Base Repair,,Completed,SELLERS ST,2013,2013-08-14,PURITAN WAY,EMERSON ST
1650584508,12607,Base Repair,,Completed,CREEDMOOR AVE,2010,2010-06-08,FREEDOM AVE,OAKRIDGE ST
1143384223,1574,Base Repair,,Completed,CRANE AVE,2010,2010-07-23,BRASHEAR HIGH DR,SAW MILL RUN BLVD
1014195028,304,Base Repair,,Completed,STEELE CT,2013,2013-06-18,E ELIZABETH ST,KILBOURNE ST
405129852,13204,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-08-07,ELLSWORTH TER,N NEVILLE ST
270013003,13146,Base Repair,,Completed,FINANCE ST,2009,2009-05-29,ZENITH WAY,N HOMEWOOD AVE
1655141204,5620,Base Repair,,Completed,SANTRON AVE,2012,2012-07-25,SPOKANE AVE,AMZI WAY
1985014889,12487,Base Repair,Work Completed by DPW Contractor,Completed,ARRIBA WAY,2015,2015-08-04,DEAD END,CUSTER AVE
2041522153,17614,Base Repair,Work Completed by DPW Contractor,Completed,AYLESBORO AVE,2015,2015-06-25,MURRAY AVE,VALMONT ST
315476234,15375,Base Repair,Work Completed by DPW Contractor,Completed,BEAM WAY,2015,2015-10-02,RED OAK WAY,BIGHAM ST
820594550,729,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 15TH ST,S 14TH ST
420144055,7070,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 14TH ST,S 13TH ST
2051525047,10515,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 17TH ST,S 16TH ST
128307059,13928,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 16TH ST,S 15TH ST
1730322107,18575,Base Repair,Work Completed by DPW Contractor,Completed,BINGHAM ST,2015,2015-05-07,S 13TH ST,BEDFORD SQ
1870507568,7865,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,KINMOUNT ST,HARRIS AVE
1047009219,10163,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,WILLOUGHBY ST,KINMOUNT ST
254711361,13927,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,HARRIS AVE,HYDE ST
740663176,16860,Base Repair,Work Completed by DPW Contractor,Completed,BRETT ST,2015,2015-07-14,HYDE ST,KEEVER AVE
1570498674,13096,Base Repair,,Completed,WENTWORTH AVE,2010,2010-06-14,METHYL ST,RUTHERFORD AVE
1548988166,3814,Base Repair,Work Completed by DPW Contractor,Completed,K WAY,2015,2015-11-27,DEAD END,H WAY
102120476,6904,Base Repair,Work Completed by DPW Contractor,Completed,CLOVER ST,2015,2015-11-27,JONQUIL WAY,SPRING ST
224770793,9278,Base Repair,Work Completed by DPW Contractor,Completed,ELKTON ST,2015,2015-07-02,NAVAJO WAY,LORENZ AVE
552216784,12359,Base Repair,Work Completed by DPW Contractor,Completed,ELKTON ST,2015,2015-07-02,NAVAJO WAY,NAVAJO WAY
9695197,13195,Base Repair,Work Completed by DPW Contractor,Completed,ELKTON ST,2015,2015-07-02,RAMONA ST,NAVAJO WAY
1496668801,14436,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,AYLESBORO AVE,NORTHUMBERLAND ST
383383362,3359,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,NORTHUMBERLAND ST,ALBEMARLE AVE
1944131850,169,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,SENECA ST,JUMONVILLE ST
1723331918,7832,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,GIST ST,MILTENBERGER ST
1124549996,9466,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,JUMONVILLE ST,GIST ST
347977975,3231,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,MOULTRIE ST,SENECA ST
516391387,6385,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,BRADY ST,MOULTRIE ST
69588873,8235,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-04-30,FORBES AVE RAMP,BRADY ST
1389735345,1272,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,SCHENLEY RD,PLAINFIELD ST
230589775,10207,Base Repair,Work Completed by DPW Contractor,Completed,FORBES AVE,2015,2015-07-10,ALBEMARLE AVE,SCHENLEY RD
195625781,6798,Base Repair,Work Completed by DPW Contractor,Completed,GEORGIA AVE,2015,2015-04-23,DEAD END,WILBUR ST
2038201698,3005,Base Repair,Work Completed by DPW Contractor,Completed,GEORGIA AVE,2015,2015-04-23,WILBUR ST,WILBUR WAY
623933197,8068,Base Repair,Work Completed by DPW Contractor,Completed,GEORGIA AVE,2015,2015-04-23,WILBUR WAY,REIFERT ST
795917962,6625,Base Repair,Work Completed by DPW Contractor,Completed,GLEN MAWR ST,2015,2015-07-02,HAMMOND ST,NARCISSUS AVE
1089679191,8856,Base Repair,Work Completed by DPW Contractor,Completed,GLEN MAWR ST,2015,2015-07-02,NARCISSUS AVE,ZEPHYR AVE
267713841,12488,Base Repair,Work Completed by DPW Contractor,Completed,HILLGROVE AVE,2015,2015-09-02,DEAD END,BOUSTEAD ST
1801033039,407,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,N HOMEWOOD AVE,N LANG AVE
1676187316,590,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,AMITY WAY,GERRITT ST
2104537129,9131,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,N MURTLAND ST,AMITY WAY
1753020685,11100,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,GERRITT ST,BEECHER ST
1462195943,11125,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWILD ST,2015,2015-10-28,N LANG AVE,N MURTLAND ST
522450087,5342,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWOOD RD,2015,2015-07-13,MORANGE RD,SAXMAN ST
65785598,16794,Base Repair,Work Completed by DPW Contractor,Completed,IDLEWOOD RD,2015,2015-07-13,SAXMAN ST,BELL ST
1930660471,16888,Base Repair,,Completed,CLAIRTONIC ST,2013,2013-05-31,ELMONT ST,STRATMORE ST
1687203746,6188,Base Repair,Work Completed by DPW Contractor,Completed,LAMONT PL,2015,2015-06-22,ELWOOD ST,ALDER ST
2114893286,5651,Base Repair,Work Completed by DPW Contractor,Completed,LAMONT PL,2015,2015-06-22,ALDER ST,FELIX WAY
668687627,16579,Base Repair,Work Completed by DPW Contractor,Completed,LAMONT PL,2015,2015-06-22,FELIX WAY,ELLSWORTH AVE
569713046,15535,Base Repair,Work Completed by DPW Contractor,Completed,LILLIAN WAY,2015,2015-05-20,KNOX AVE,ASTEROID WAY
1720422560,3316,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,IROQUOIS WAY,FORBES AVE
806114318,5508,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,BATES ST,LOUISA ST
1966550909,14519,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,ZULEMA ST,BATES ST
31539457,15674,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,LOUISA ST,IROQUOIS WAY
1098704780,5518,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,FORBES AVE,EULER WAY
1943036720,17255,Base Repair,Work Completed by DPW Contractor,Completed,MCKEE PL,2015,2015-06-20,EULER WAY,FIFTH AVE
1749774630,14198,Base Repair,,Completed,FAULKNER ST,2009,2009-05-11,HUXLEY ST,UNIVERSAL ST
1897597361,746,Base Repair,Work Completed by DPW Contractor,Completed,SHERIDAN SQ,2015,2015-04-29,PENN AVE,KIRKWOOD ST
1960559416,1883,Base Repair,Work Completed by DPW Contractor,Completed,FLATBUSH AVE,2015,2015-04-29,ROSSMORE AVE,REPEAL WAY
961084001,6907,Base Repair,Work Completed by DPW Contractor,Completed,BROOK ST,2015,2015-04-29,DEAD END,TROST AVE
1565589058,9765,Base Repair,Work Completed by DPW Contractor,Completed,NORMAN ST,2015,2015-04-29,OVERLOOK ST,BUENA VISTA ST
1215118839,9799,Base Repair,Work Completed by DPW Contractor,Completed,N MATHILDA ST,2015,2015-04-29,BROWN WAY,YOUNG ST
857339470,12577,Base Repair,Work Completed by DPW Contractor,Completed,EUREKA ST,2015,2015-04-29,AZTEC WAY,CRAIGHEAD ST
737500486,12872,Base Repair,Work Completed by DPW Contractor,Completed,LOWELL ST,2015,2015-04-29,CARVER ST,POLK WAY
1789709879,15301,Base Repair,Work Completed by DPW Contractor,Completed,SUCCESS ST,2015,2015-04-29,WINIFRED ST,DEAD END
1776140269,15962,Base Repair,Work Completed by DPW Contractor,Completed,SOMERSET ST,2015,2015-04-29,CITY LIMIT,RUGBY ST
735015924,19260,Base Repair,Work Completed by DPW Contractor,Completed,N EUCLID AVE,2015,2015-04-29,MATHEWS WAY,EAST LIBERTY BLVD
1917298610,19261,Base Repair,Work Completed by DPW Contractor,Completed,EAST LIBERTY BLVD,2015,2015-04-29,N EUCLID AVE,N ST CLAIR ST
1782057955,4561,Base Repair,Work Completed by DPW Contractor,Completed,PARKFIELD ST,2015,2015-04-27,RIOTA WAY,COPPERFIELD AVE
768886826,6368,Base Repair,Work Completed by DPW Contractor,Completed,PARKFIELD ST,2015,2015-04-27,FAIRLAND ST,RIOTA WAY
548429399,13740,Base Repair,Work Completed by DPW Contractor,Completed,PARKFIELD ST,2015,2015-04-27,DARTMORE ST,FAIRLAND ST
1684283461,18007,Base Repair,Work Completed by DPW Contractor,Completed,PENN AVE,2015,2015-07-16,6TH ST,MENTOR AVE
519031722,5417,Base Repair,Work Completed by DPW Contractor,Completed,PENN AVE,2015,2015-07-16,MENTOR AVE,CECIL PL
1388503037,11361,Base Repair,Work Completed by DPW Contractor,Completed,PENN AVE,2015,2015-07-16,CECIL PL,STANWIX ST
1579447176,827,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,BERKSHIRE AVE,TRELONA WAY
550957835,1391,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,TRELONA WAY,CHELTON AVE
600513216,7822,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,BAY RIDGE AVE,WOODBOURNE AVE
1577258162,7142,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,HAREX WAY,BERKSHIRE AVE
2099625395,14865,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,FORDHAM AVE,BAY RIDGE AVE
2012686147,14298,Base Repair,,Completed,N EUCLID AVE,2015,2015-04-29,IONIC WAY,ELGIN ST
980260001,16162,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,WOODBOURNE AVE,HAREX WAY
593062540,13886,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,NORWICH AVE,VIADUCT WAY
1326750825,1549,Base Repair,Work Completed by DPW Contractor,Completed,QUEENSBORO AVE,2015,2015-11-20,VIADUCT WAY,FORDHAM AVE
1362102632,11785,Base Repair,Work Completed by DPW Contractor,Completed,RED OAK WAY,2015,2015-10-02,W SYCAMORE ST,PIERMONT ST
1048464443,13637,Base Repair,Work Completed by DPW Contractor,Completed,RED OAK WAY,2015,2015-10-02,PIERMONT ST,VAUX WAY
1988812066,16662,Base Repair,Work Completed by DPW Contractor,Completed,RED OAK WAY,2015,2015-10-02,VAUX WAY,VAUX WAY
482140210,5163,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,LIBERTY AVE,SEVENTH AVE
1424011230,7339,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,SIXTH AVE,OLIVER AVE
1996187317,13243,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,STRAWBERRY WAY,SIXTH AVE
1119792642,17481,Base Repair,Work Completed by DPW Contractor,Completed,SMITHFIELD ST,2015,2015-10-24,SEVENTH AVE,STRAWBERRY WAY
2029330613,4508,Base Repair,Work Completed by DPW Contractor,Completed,SOLWAY ST,2015,2015-05-13,ARCO WAY,COLMA WAY
2127666734,15619,Base Repair,Work Completed by DPW Contractor,Completed,SOLWAY ST,2015,2015-05-13,S NEGLEY AVE,ARCO WAY
1517244341,2441,Base Repair,Work Completed by DPW Contractor,Completed,SOLWAY ST,2015,2015-05-13,COLMA WAY,WIGHTMAN ST
578320066,17591,Base Repair,Work Completed by DPW Contractor,Completed,ST JOSEPH WAY,2015,2015-08-28,DEAD END,ST THOMAS ST
1592905263,18414,Base Repair,Work Completed by DPW Contractor,Completed,ST JOSEPH WAY,2015,2015-08-28,ST THOMAS ST,DEAD END
1118327139,443,Base Repair,Work Completed by DPW Contractor,Completed,ST THOMAS ST,2015,2015-08-28,MONASTERY ST,ST JOPSEPH WAY
979523824,6013,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,BELLEROCK ST,MURDOCH RD
481019818,6549,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,ARCO WAY,COLMA WAY
643322660,9160,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,S NEGLEY AVE,ARCO WAY
2128231989,1208,Base Repair,Work Completed by DPW Contractor,Completed,WOODMONT ST,2015,2015-05-13,COLMA WAY,WIGHTMAN ST
365947079,8535,Base Repair,Work Completed by DPW Contractor,Completed,AYLESBORO AVE,2015,2015-06-25,VALMONT ST,S NEGLEY AVE
1800013378,3987,Base Repair,,Completed,SALINE ST,2012,2012-11-13,DEAD END,BEECHWOOD BLVD
1137607222,3664,Base Repair,,Completed,MORANGE RD,2011,2011-08-11,MUNCIE ST,NOBLESTOWN RD
1120219307,10692,Base Repair,,Completed,DARLINGTON RD,2014,2014-06-10,SHADY AVE,MURRAY AVE
2036744087,11267,Base Repair,,Completed,WENTWORTH AVE,2010,2010-06-14,RUTHERFORD AVE,BELASCO AVE
685051530,15527,Base Repair,,Completed,NORTHUMBERLAND ST,2009,2009-08-11,ASBURY PL,MURRAY AVE
1618726524,1757,Base Repair,,Completed,STEELE CT,2013,2013-06-18,DEAD END,KILBOURNE ST
977828324,4476,Base Repair,,Completed,HIGHNOTE WAY,2009,2009-09-09,ANGLO WAY,LINNVIEW AVE
413638971,2772,Base Repair,,Completed,NOLLHILL ST,2013,2013-08-06,DEAD END,CENTURY AVE
1874736766,13321,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,GERTRUDE ST,SECOND AVE
132375331,13645,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,GILMARTIN ST,PONKA WAY
1099533084,13364,Base Repair,,Completed,SUNCREST ST,2010,2010-09-08,GEORGIA AVE,GRIMES AVE
205559032,6686,Base Repair,,Completed,BRINWOOD AVE,2013,2013-11-08,CITY LIMIT,CUSTER AVE
1476023657,1249,Base Repair,,Completed,ST JOSEPH ST,2009,2009-10-08,MOUNTAIN AVE,ORMSBY ST
717373484,18795,Base Repair,,Completed,BRIGHTON RD,2012,2012-05-21,N TAYLOR AVE,OFFLEY WAY
1462281168,11081,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,GLENWOOD AVE,GERTRUDE ST
1404389736,5021,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,PIERMONT ST,PAWNEE ST
2060329939,1763,Base Repair,,Completed,PAUL ST,2012,2012-06-22,OLDHAM ST,BOGGS AVE
584369295,14660,Base Repair,,Completed,MAYVILLE AVE,2009,2009-07-15,DEAD END,LA MOINE ST
351271110,11349,Base Repair,,Completed,SEMPLE ST,2010,2010-08-09,LOUISA ST,FRESCO WAY
245914361,18384,Base Repair,,Completed,WELLESLEY AVE,2010,2010-05-14,BEATTY WAY,N EUCLID AVE
1736228337,12973,Base Repair,,Completed,ONEIDA ST,2010,2010-06-02,BASIL WAY,GILMARTIN ST
395266725,12824,Base Repair,,Completed,DANBURY ST,2010,2010-10-18,MARSHALL AVE,CRISPEN ST
251259765,1264,Base Repair,,Completed,STEWART AVE,2010,2010-06-30,WINDFALL WAY,VIDA WAY
848034444,18981,Base Repair,,Completed,MCDONALD ST,2010,2010-08-16,VENUS WAY,MEADOW ST
1743170137,17047,Base Repair,,Completed,E ELIZABETH ST,2013,2013-06-18,ORINOCO ST,STEELE CT
2070047916,17580,Base Repair,,Completed,PAUL ST,2012,2012-06-22,DEAD END,OLDHAM ST
620823648,13867,Base Repair,,Completed,WESTMORELAND AVE,2010,2010-08-19,TOGA ST,SOMERSET ST
1490858942,15636,Base Repair,,Completed,HARCUM WAY,2013,2013-11-07,DEAD END,S 30TH ST
719886817,11456,Base Repair,,Completed,CARRINGTON ST,2014,2014-07-03,CHARLICK WAY,FEDERAL ST
206293914,3023,Base Repair,,Completed,SAVOY ST,2009,2009-07-08,DEAD END,ANTRIM ST
60028424,2888,Base Repair,,Completed,SACRAMENTO AVE,2012,2012-08-29,PAULDING AVE,DAYKIN ST
1771678084,2302,Base Repair,,Completed,POTOMAC AVE,2009,2009-07-22,BELLINGHAM AVE,STRACHAN AVE
368081391,5618,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,FORMOSA WAY,HAMILTON AVE
1762888834,10920,Base Repair,,Completed,N EUCLID AVE,2015,2015-04-29,BOWDEN ST,CALLOWHILL ST
184127053,18128,Base Repair,,Completed,ALBERT ST,2016,2016-06-30,OLDHAM ST,BOGGS AVE
90136744,18129,Base Repair,,Completed,ALBERT ST,2016,2016-08-12,DEAD END,OLDHAM ST
800326416,5539,Base Repair,,Completed,ATHENA AVE,2016,2016-08-12,BECKS RUN RD,HAZELDELL ST
1787689683,16861,Base Repair,,Completed,ATHLONE WAY,2016,2016-06-30,DEAD END,ALTA ST
1374670718,2267,Base Repair,,Completed,AUGUSTA ST,2016,2016-06-30,WELL ST,GREENLEAF ST
350253001,7595,Base Repair,,Completed,AUGUSTA ST,2016,2016-06-30,RUTLEDGE ST,GRANDVIEW AVE
2024531916,13622,Base Repair,,Completed,AUGUSTA ST,2016,2016-06-30,GREENLEAF ST,RUTLEDGE ST
63915864,14948,Base Repair,,Completed,BROWNING RD,2016,2016-08-12,DEAD END,N HIGHLAND AVE
1871628449,18682,Base Repair,,Completed,CUSTER AVE,2016,2016-05-31,CITY LIMIT,SPENCER AVE
135196972,20170,Base Repair,,Completed,ELY ST,2016,2016-06-30,NOAH DR,MCNEILLY AVE
1032502261,20171,Base Repair,,Completed,ELY ST,2016,2016-06-30,CITY LIMIT,NOAH DR
87515150,5140,Base Repair,,Completed,FREEDOM AVE,2016,2016-05-31,WAREMAN AVE,YOLA WAY
830270604,14413,Base Repair,,Completed,FREEDOM AVE,2016,2016-05-31,YOLA WAY,CREEDMOOR AVE
1886721338,7259,Base Repair,,Completed,FREEDOM AVE,2016,2016-05-31,LUGI WAY,CHELTON AVE
1930099403,680,Base Repair,,Completed,FREEDOM AVE,2016,2016-05-31,CREEDMOOR AVE,LUGI WAY
1742275013,17211,Base Repair,,Completed,FREEDOM AVE,2016,2016-05-31,BUSH WAY,WAREMAN AVE
2023968893,6719,Base Repair,,Completed,FREEDOM AVE,2016,2016-05-31,MERRICK AVE,BUSH WAY
1096571283,1150,Base Repair,,Completed,FREEWALT ST,2016,2016-06-30,MCCARTNEY ST,KEARNS AVE
313954881,638,Base Repair,,Completed,HALE ST,2016,2016-06-30,FRANKSTOWN AVE,FELICIA WAY
1871541159,7099,Base Repair,,Completed,HALE ST,2016,2016-06-30,FLEURY WAY,KELLY ST
1920731058,13253,Base Repair,,Completed,HALE ST,2016,2016-06-30,FELICIA WAY,BENNETT ST
1567826824,15192,Base Repair,,Completed,HALE ST,2016,2016-06-30,BENNETT ST,FLEURY WAY
458195938,17621,Base Repair,,Completed,HALE ST,2016,2016-06-30,KELLY ST,FORMOSA WAY
1546058041,18976,Base Repair,,Completed,HALE ST,2016,2016-06-30,FORMOSA WAY,HAMILTON AVE
